cust_id,recency_days,frequency,monetary,recency_score,frequency_score,monetary_score,segment
4305,35,99,11179.856396722793,2,4,4,Loyal
4306,7,84,7785.426039552689,4,1,1,Others
4307,38,88,10070.216517806055,2,2,3,Lost
4308,35,103,13494.967064237593,2,5,5,Loyal
4309,2,95,6790.303481411935,5,3,1,Others
4310,22,109,10955.28994486332,3,5,4,Loyal
4311,19,95,7274.1159677028645,3,3,1,Others
4312,17,92,9357.508063793182,3,3,2,Others
4313,69,98,12786.190505933762,1,4,5,Loyal
4314,19,95,9544.941016983987,3,3,2,Others
4315,29,94,13002.859574770928,2,3,5,At Risk
4316,9,110,14930.03592104912,4,5,5,Champions
4317,57,96,10885.474088549616,1,4,4,Loyal
4318,20,97,11095.740975213052,3,4,4,Loyal
4319,48,81,8302.963952708245,1,1,1,Lost
4320,10,104,11199.617466378211,4,5,4,Champions
4321,23,101,12772.228965353965,2,4,5,Loyal
4322,19,94,9021.423990941048,3,3,2,Others
4323,5,100,11783.116489171984,4,4,4,Champions
4324,0,84,6189.3004447937,5,1,1,Others
4325,5,89,9923.116945934295,4,2,3,Others
4326,78,91,9525.27900211811,1,2,2,Lost
4327,11,91,8547.479496717451,4,3,1,Others
4328,40,90,8022.222032928466,1,2,1,Lost
4329,2,92,11242.620066070554,5,3,4,Others
4330,5,85,10066.059485960006,4,1,3,Others
4331,5,111,10817.951969122885,4,5,4,Champions
4332,1,89,7856.017529010772,5,2,1,Others
4333,5,101,11076.03054546118,4,4,4,Champions
4334,73,77,9824.031592178344,1,1,2,Lost
4335,8,99,12548.744972133638,4,4,5,Champions
4336,35,102,13370.283522987369,2,5,5,Loyal
4337,47,99,14995.984018731117,1,4,5,Loyal
4338,5,78,7457.2005054950705,4,1,1,Others
4339,27,88,8717.63196249008,2,2,1,Lost
4340,46,100,11785.39150831699,1,4,4,Loyal
4341,1,95,11527.272968912122,5,3,4,Others
4342,1,92,9872.197027301789,5,3,3,Others
4343,38,88,13295.829564309122,2,2,5,At Risk
4344,17,87,7439.774960029125,3,2,1,Others
4345,0,105,14676.823119354249,5,5,5,Champions
4346,91,95,8762.873455953599,1,3,1,Others
4347,5,87,10355.000485014914,4,2,3,Others
4348,11,107,10662.479426670074,4,5,3,Loyal
4349,26,86,9197.052502727509,2,2,2,Lost
4350,73,93,12209.813413226606,1,3,5,At Risk
4351,19,92,10284.51256635189,3,3,3,Others
4352,57,94,11405.987540912625,1,3,4,At Risk
4353,9,89,9678.456472587584,4,2,2,Others
4354,59,87,8043.34152532816,1,2,1,Lost
4355,79,90,10080.814947032926,1,2,3,Lost
4356,7,103,14340.551057291033,4,5,5,Champions
4357,85,83,9420.192482042314,1,1,2,Lost
4358,24,90,10821.049001026153,2,2,4,At Risk
4359,8,88,7821.482503938676,4,2,1,Others
4360,1,102,13529.61105644703,5,5,5,Champions
4361,9,105,13116.534476304054,4,5,5,Champions
4362,4,96,9648.427436733245,5,3,2,Others
4363,32,76,8813.514490318299,2,1,1,Lost
4364,23,88,9659.751975893972,2,2,2,Lost
4365,6,83,10357.28387989998,4,1,3,Others
4366,33,107,13135.431006383897,2,5,5,Loyal
4367,51,91,12046.307065868377,1,2,5,At Risk
4368,9,99,11606.206432366373,4,4,4,Champions
4369,12,86,5621.6655037879955,3,2,1,Others
4370,4,87,8440.572499060632,5,2,1,Others
4371,60,107,13680.789026308059,1,5,5,Loyal
4372,40,102,10792.555473935607,1,5,4,Loyal
4373,17,95,11332.40749349594,3,3,4,Others
4374,3,82,7524.191976499556,5,1,1,Others
4375,1,92,11486.975973844528,5,3,4,Others
4376,13,96,12081.614989423755,3,3,5,Others
4377,1,105,14929.427050256727,5,5,5,Champions
4378,72,95,10081.695957994461,1,3,3,Others
4379,8,89,9495.218480658532,4,2,2,Others
4380,0,109,13045.760987317564,5,5,5,Champions
4381,0,89,8906.032985460757,5,2,2,Others
4382,6,99,12216.800014376639,4,4,5,Champions
4383,41,92,10082.799072885511,1,3,3,Others
4384,39,90,10310.265489912032,1,2,3,Lost
4385,33,100,10352.904039549829,2,4,3,Loyal
4386,8,78,8912.354468536376,4,1,2,Others
4387,1,88,8422.096488904954,5,2,1,Others
4388,44,89,6951.924480032921,1,2,1,Lost
4389,7,102,9826.309495115282,4,5,2,Loyal
4390,16,101,10805.062042737009,3,4,4,Loyal
4391,9,91,7683.732490384579,4,3,1,Others
4392,12,108,11267.560493969913,3,5,4,Loyal
4393,8,92,10095.686020445823,4,3,3,Others
4394,14,79,7558.129075968265,3,1,1,Others
4395,14,93,11132.992512869836,3,3,4,Others
4396,17,115,15114.709502935408,3,5,5,Loyal
4397,1,105,8970.571522855758,5,5,2,Loyal
4398,15,101,13342.305051827432,3,4,5,Loyal
4399,20,99,10777.704004645348,3,4,4,Loyal
4400,54,97,10112.513961219789,1,4,3,Loyal
4401,8,88,8736.761586904526,4,2,1,Others
4402,3,98,14140.346492052078,5,4,5,Champions
4403,5,85,8308.391457605361,4,1,1,Others
4404,37,87,7327.148488330842,2,2,1,Lost
4405,46,112,10070.783466410636,1,5,3,Loyal
4406,17,83,7623.817466259003,3,1,1,Others
4407,5,93,10221.422955775259,4,3,3,Others
4408,6,87,8886.277984523773,4,2,2,Others
4409,66,94,9814.093478393555,1,3,2,Others
4410,54,103,11442.085437345504,1,5,4,Loyal
4411,40,109,11199.715042984486,1,5,4,Loyal
4412,0,115,11521.816443634034,5,5,4,Champions
4413,13,96,10851.579957818987,3,3,4,Others
4414,17,77,10479.516922903062,3,1,3,Others
4415,0,90,11225.57852590084,5,2,4,Others
4416,33,95,11054.194529151917,2,3,4,At Risk
4417,63,83,10471.621020185947,1,1,3,Lost
4418,17,104,12911.644037604332,3,5,5,Loyal
4419,16,99,9544.006930065152,3,4,2,Loyal
4420,41,82,8071.517988049983,1,1,1,Lost
4421,0,89,12042.608492541312,5,2,5,Others
4422,3,90,10643.487540149688,5,2,3,Others
4423,59,103,8715.252479362487,1,5,1,Loyal
4424,2,86,6808.137447214127,5,2,1,Others
4425,103,100,11749.484507465362,1,4,4,Loyal
4426,9,85,10176.469927167893,4,1,3,Others
4427,0,94,10873.895986676216,5,3,4,Others
4428,17,95,10335.604986190794,3,3,3,Others
4429,10,75,7040.541459703445,4,1,1,Others
4430,38,96,10437.679444169999,2,4,3,Loyal
4431,0,99,11374.098482322692,5,4,4,Champions
4432,6,114,11697.913477754595,4,5,4,Champions
4433,24,115,12498.745068502427,2,5,5,Loyal
4434,48,82,8190.7265622138975,1,1,1,Lost
4435,15,91,10050.045954322815,3,3,3,Others
4436,11,103,10501.612968063355,4,5,3,Loyal
4437,7,91,11897.655943894386,4,3,5,Others
4438,12,102,11056.148525691031,3,5,4,Loyal
4439,10,84,9673.122038269043,4,1,2,Others
4440,23,98,12259.003979396823,2,4,5,Loyal
4441,15,100,9980.662477731703,3,4,3,Loyal
4442,33,106,14441.518575286864,2,5,5,Loyal
4443,49,95,10001.232488107682,1,3,3,Others
4444,22,103,12129.811984479426,3,5,5,Loyal
4445,7,79,8644.11993370056,4,1,1,Others
4446,39,90,11200.350963401794,1,2,4,At Risk
4447,16,99,10268.502055597306,3,4,3,Loyal
4448,2,92,11224.949543499948,5,3,4,Others
4449,0,94,10706.97700572014,5,3,3,Others
4450,43,100,13216.355481910705,1,4,5,Loyal
4451,19,85,9562.15746769905,3,1,2,Others
4452,5,90,8638.368970727923,4,2,1,Others
4453,3,99,9561.290494894982,5,4,2,Loyal
4454,12,101,11171.872025966644,3,4,4,Loyal
4455,0,95,9956.475397729873,5,3,3,Others
4456,6,92,11124.435978794098,4,3,4,Others
4457,7,101,10286.551019001006,4,4,3,Loyal
4458,54,91,11730.062972402573,1,2,4,At Risk
4459,52,88,8242.452530622482,1,2,1,Lost
4460,22,106,11611.720075750354,3,5,4,Loyal
4461,0,87,11198.291559267045,5,2,4,Others
4462,12,90,11328.517483282089,3,2,4,Others
4463,96,96,8116.363914489747,1,4,1,Loyal
4464,6,97,9532.983022093773,4,4,2,Loyal
4465,87,93,10037.348917341233,1,3,3,Others
4466,66,92,10341.872991740704,1,3,3,Others
4467,7,112,12662.733483123777,4,5,5,Champions
4468,6,93,10672.825964474681,4,3,3,Others
4469,10,85,8866.127013528348,4,1,2,Others
4470,12,79,9237.518500995635,3,1,2,Others
4471,4,86,10193.836947107317,4,2,3,Others
4472,12,97,13199.531512832642,3,4,5,Loyal
4473,48,91,10557.415042448041,1,2,3,Lost
4474,8,76,7839.8905363559725,4,1,1,Others
4475,7,86,9918.060476255418,4,2,3,Others
4476,24,86,9907.652449822426,2,2,3,Lost
4477,17,112,10300.569481158258,3,5,3,Loyal
4478,27,85,8557.680430650711,2,1,1,Lost
4479,7,98,11612.5840379715,4,4,4,Champions
4480,35,98,11105.309925079346,2,4,4,Loyal
4481,31,114,14090.149067831037,2,5,5,Loyal
4482,18,84,6500.930972886085,3,1,1,Others
4483,0,83,11526.332083094121,5,1,4,Others
4484,4,95,7907.035404419899,5,3,1,Others
4485,37,87,7719.045466423036,2,2,1,Lost
4486,64,77,7919.291519701483,1,1,1,Lost
4487,12,102,12311.599502921103,3,5,5,Loyal
4488,4,96,12393.8870660305,4,3,5,Others
4489,15,92,8693.136091661452,3,3,1,Others
4490,6,104,11021.832511162758,4,5,4,Champions
4491,27,102,9096.440527319908,2,5,2,Loyal
4492,22,94,11397.730053949355,3,3,4,Others
4493,16,102,10759.059501242638,3,5,3,Loyal
4494,20,83,10239.649021482466,3,1,3,Others
4495,48,112,13649.046990013121,1,5,5,Loyal
4496,15,86,12190.658517217636,3,2,5,Others
4497,3,86,11744.52898712158,5,2,4,Others
4498,8,98,9797.414963006971,4,4,2,Loyal
4499,8,89,8812.32148308754,4,2,1,Others
4500,4,107,13131.903979253766,5,5,5,Champions
4501,49,85,8763.009533357621,1,1,1,Lost
4502,13,88,8291.099002313615,3,2,1,Others
4503,0,91,8885.264981484415,5,3,2,Others
4504,17,108,12173.818045318128,3,5,5,Loyal
4505,62,93,8452.886967158318,1,3,1,Others
4506,31,98,12529.513052010538,2,4,5,Loyal
4507,9,93,10751.155422735214,4,3,3,Others
4508,70,106,11376.508036518095,1,5,4,Loyal
4509,16,100,10961.514472794532,3,4,4,Loyal
4510,9,118,15572.776017713548,4,5,5,Champions
4511,32,100,11981.319434762001,2,4,5,Loyal
4512,3,104,14147.342503440379,5,5,5,Champions
4513,32,94,13199.327978229523,2,3,5,At Risk
4514,6,85,7303.907962918282,4,1,1,Others
4515,13,83,7681.92550945282,3,1,1,Others
4516,6,96,9540.825981116295,4,4,2,Loyal
4517,3,83,8426.670507597924,5,1,1,Others
4518,61,105,11463.95694410801,1,5,4,Loyal
4519,44,86,9367.232932901385,1,2,2,Lost
4520,2,90,8935.28303408623,5,2,2,Others
4521,19,94,11962.275001239776,3,3,5,Others
4522,1,94,10057.0034719944,5,3,3,Others
4523,25,94,7555.216484689712,2,3,1,Others
4524,7,112,15225.196071171757,4,5,5,Champions
4525,13,94,11994.096024751665,3,3,5,Others
4526,12,116,10816.977556824684,3,5,4,Loyal
4527,38,91,10263.41538763046,2,2,3,Lost
4528,24,88,8424.947514247895,2,2,1,Lost
4529,5,90,11955.203970861436,4,2,5,Others
4530,15,101,12541.356961345673,3,4,5,Loyal
4531,70,79,9111.709538602829,1,1,2,Lost
4532,3,93,8851.367036914824,5,3,2,Others
4533,9,107,10387.297035646438,4,5,3,Loyal
4534,20,91,12981.47204065323,3,3,5,Others
4535,37,90,6943.881988644602,2,2,1,Lost
4536,8,100,12048.27697277069,4,4,5,Champions
4537,31,97,11913.166038680076,2,4,5,Loyal
4538,9,110,11897.155050206184,4,5,5,Champions
4539,9,91,11631.374472284315,4,3,4,Others
4540,33,99,10767.732997763158,2,4,4,Loyal
4541,38,90,8839.509047007561,2,2,2,Lost
4542,12,72,8768.558954620361,3,1,1,Others
4543,5,96,9028.918454551698,4,4,2,Loyal
4544,10,88,7095.625492048263,4,2,1,Others
4545,62,86,10296.26348848343,1,2,3,Lost
4546,10,107,13984.53903412819,4,5,5,Champions
4547,4,89,11617.847554802896,5,2,4,Others
4548,0,100,8414.90300195217,5,4,1,Loyal
4549,33,93,9089.74042775631,2,3,2,Others
4550,11,94,9936.739972925187,4,3,3,Others
4551,12,81,7611.438516712188,3,1,1,Others
4552,20,99,9456.634498524665,3,4,2,Loyal
4553,1,107,11477.874036026,5,5,4,Champions
4554,6,86,9207.730526399613,4,2,2,Others
4555,4,84,9227.043446278572,5,1,2,Others
4556,18,72,8492.032031154633,3,1,1,Others
4557,10,96,12793.076040554044,4,3,5,Others
4558,3,90,7195.03997539282,5,2,1,Others
4559,8,90,10058.697496533392,4,2,3,Others
4560,0,108,13862.709454107286,5,5,5,Champions
4561,15,85,9058.615950345993,3,1,2,Others
4562,48,91,12736.099013996121,1,2,5,At Risk
4563,2,95,14184.814031219485,5,3,5,Others
4564,27,100,10737.967475557327,2,4,3,Loyal
4565,37,92,9512.292936062811,2,3,2,Others
4566,4,86,7341.366018271447,5,2,1,Others
4567,35,96,13257.990950250629,2,4,5,Loyal
4568,61,105,12854.918534660335,1,5,5,Loyal
4569,33,80,10348.753467297554,2,1,3,Lost
4570,7,98,10342.37444603443,4,4,3,Loyal
4571,0,88,8398.707010960577,5,2,1,Others
4572,13,111,13335.914455795288,3,5,5,Loyal
4573,53,92,8274.590025496484,1,3,1,Others
4574,31,101,9385.891543722153,2,4,2,Loyal
4575,55,86,8476.275944447516,1,2,1,Lost
4576,23,82,11391.974636483192,2,1,4,At Risk
4577,85,109,12690.371488952638,1,5,5,Loyal
4578,20,94,7245.089489626886,3,3,1,Others
4579,8,94,10597.601902723314,4,3,3,Others
4580,47,87,9929.842548894881,1,2,3,Lost
4581,14,90,9065.7179312706,3,2,2,Others
4582,0,107,9958.374037957194,5,5,3,Loyal
4583,7,74,8163.499546670914,4,1,1,Others
4584,26,102,12212.818452930453,2,5,5,Loyal
4585,39,94,8643.625503849984,1,3,1,Others
4586,23,90,12928.909050059317,2,2,5,At Risk
4587,10,105,14175.06944811344,4,5,5,Champions
4588,26,90,8011.213978910446,2,2,1,Lost
4589,23,96,12024.808533608913,2,4,5,Loyal
4590,4,100,9475.417981362345,5,4,2,Loyal
4591,12,100,8621.843469619753,3,4,1,Loyal
4592,1,88,8951.093036770819,5,2,2,Others
4593,7,104,11943.145037984845,4,5,5,Champions
4594,2,92,11577.976035881044,5,3,4,Others
4595,11,101,10138.828998160361,4,4,3,Loyal
4596,20,93,9566.37498278618,3,3,2,Others
4597,66,98,10972.632070565223,1,4,4,Loyal
4598,20,96,9508.002496302128,3,4,2,Loyal
4599,25,101,11938.53892941475,2,4,5,Loyal
4600,0,98,10789.015461170675,5,4,4,Champions
4601,107,93,10818.944481110573,1,3,4,At Risk
4602,97,79,7797.448507356642,1,1,1,Lost
4603,6,94,8550.532024884222,4,3,1,Others
4604,26,106,14479.493019437788,2,5,5,Loyal
4605,35,94,10899.972486305236,2,3,4,At Risk
4606,6,103,6726.2175424337365,4,5,1,Loyal
4607,0,91,10201.959093379974,5,3,3,Others
4608,119,84,8244.100983476637,1,1,1,Lost
4609,0,85,8662.118524551392,5,1,1,Others
4610,49,109,9028.755957937243,1,5,2,Loyal
4611,23,85,8500.191497111322,2,1,1,Lost
4612,0,93,10994.609441685678,5,3,4,Others
4613,2,110,10425.195963048933,5,5,3,Loyal
4614,58,93,8926.384983110429,1,3,2,Others
4615,36,94,10335.361004900933,2,3,3,Others
4616,0,91,10243.729479193687,5,3,3,Others
4617,22,85,8797.58750143051,2,1,1,Lost
4618,1,98,10889.595550107955,5,4,4,Champions
4619,5,90,9978.482991385461,4,2,3,Others
4620,8,91,9612.902477097512,4,3,2,Others
4621,57,86,10339.227548050878,1,2,3,Lost
4622,61,105,10030.607964158058,1,5,3,Loyal
4623,1,95,10076.190957176685,5,3,3,Others
4624,31,107,12471.910571336748,2,5,5,Loyal
4625,19,79,9581.502934741973,3,1,2,Others
4626,25,100,12065.239993333817,2,4,5,Loyal
4627,9,82,10633.384031641484,4,1,3,Others
4628,20,102,10211.936446237563,3,5,3,Loyal
4629,14,94,11905.065044355395,3,3,5,Others
4630,6,101,13137.223875045775,4,4,5,Champions
4631,67,75,9907.372987079623,1,1,3,Lost
4632,54,103,13655.059539604183,1,5,5,Loyal
4633,8,103,10806.740969228747,4,5,4,Champions
4634,4,93,8735.64751074314,4,3,1,Others
4635,16,88,9677.426490306852,3,2,2,Others
4636,25,81,7934.303529644012,2,1,1,Lost
4637,5,97,11385.42349052429,4,4,4,Champions
4638,21,95,11005.845493435861,3,3,4,Others
4639,18,100,12054.047023749354,3,4,5,Loyal
4640,0,95,11885.748034429553,5,3,5,Others
4641,25,88,7346.6820056915285,2,2,1,Lost
4642,17,78,9253.681473231316,3,1,2,Others
4643,10,89,12633.889023673533,4,2,5,Others
4644,47,115,10616.109931969642,1,5,3,Loyal
4645,3,102,13159.617518115047,5,5,5,Champions
4646,24,89,8339.853530979155,2,2,1,Lost
4647,8,110,11406.097019076346,4,5,4,Champions
4648,11,103,11197.743547248841,4,5,4,Champions
4649,11,105,12171.269041895866,4,5,5,Champions
4650,46,92,8955.794512748718,1,3,2,Others
4651,9,103,11107.05442671776,4,5,4,Champions
4652,51,80,7520.810545015335,1,1,1,Lost
4653,8,80,7316.753480362891,4,1,1,Others
4654,64,103,9652.443463468553,1,5,2,Loyal
4655,3,96,11127.338550126553,5,3,4,Others
4656,56,98,8647.093948197366,1,4,1,Loyal
4657,15,98,13069.25191833973,3,4,5,Loyal
4658,57,86,7656.929964375495,1,2,1,Lost
4659,11,93,10513.268486499786,4,3,3,Others
4660,12,94,11542.091487956042,3,3,4,Others
4661,0,113,8955.595514297485,5,5,2,Loyal
4662,37,85,8436.249018454551,2,1,1,Lost
4663,45,87,8234.595463562013,1,2,1,Lost
4664,5,72,8389.271049070358,4,1,1,Others
4665,0,98,9188.065031838416,5,4,2,Loyal
4666,7,91,9460.207482028007,4,3,2,Others
4667,3,92,12068.66590900421,5,3,5,Others
4668,15,111,12610.84051938057,3,5,5,Loyal
4669,19,109,12730.892533612254,3,5,5,Loyal
4670,23,85,9337.398003578186,2,1,2,Lost
4671,13,82,7826.302991700171,3,1,1,Others
4672,18,94,9011.260096359254,3,3,2,Others
4673,54,94,10077.278470754625,1,3,3,Others
4674,19,100,9812.383405089382,3,4,2,Loyal
4675,7,94,12766.802982556821,4,3,5,Others
4676,43,88,8813.47803449631,1,2,1,Lost
4677,0,99,11761.73949522972,5,4,4,Champions
4678,63,90,7655.175457048417,1,2,1,Lost
4679,29,91,9079.528504776954,2,2,2,Lost
4680,14,87,10464.630496215821,3,2,3,Others
4681,23,86,10685.984985232351,2,2,3,Lost
4682,113,85,8975.201924061774,1,1,2,Lost
4683,31,103,10923.297468042372,2,5,4,Loyal
4684,9,108,13946.986996650694,4,5,5,Champions
4685,24,102,12734.243013334275,2,5,5,Loyal
4686,6,83,8981.29594540596,4,1,2,Others
4687,67,95,9318.809021544457,1,3,2,Others
4688,18,87,9744.313509655,3,2,2,Others
4689,27,101,14437.537490797045,2,4,5,Loyal
4690,2,86,8557.236032533645,5,2,1,Others
4691,70,110,13731.417502975464,1,5,5,Loyal
4692,141,84,11106.181436419489,1,1,4,At Risk
4693,37,77,8882.6195043087,2,1,2,Lost
4694,8,106,12143.654492068292,4,5,5,Champions
4695,0,87,10135.753069615363,5,2,3,Others
4696,3,97,8839.591510343553,5,4,2,Loyal
4697,6,97,9580.472507286073,4,4,2,Loyal
4698,13,90,11057.300015711784,3,2,4,Others
4699,32,80,7163.360972213744,2,1,1,Lost
4700,39,99,9744.198932623864,1,4,2,Loyal
4701,4,87,6964.464448571205,5,2,1,Others
4702,34,84,10173.385934567454,2,1,3,Lost
4703,17,95,11398.501020383834,3,3,4,Others
4704,12,104,12344.736497902868,3,5,5,Loyal
4705,36,79,6160.298519492149,2,1,1,Lost
4706,2,88,8707.395984363555,5,2,1,Others
4707,20,88,9909.031950116158,3,2,3,Others
4708,12,97,8689.26000430584,3,4,1,Loyal
4709,47,81,9505.065916442873,1,1,2,Lost
4710,57,83,7824.352032995223,1,1,1,Lost
4711,4,98,9775.187466764452,4,4,2,Loyal
4712,1,81,10400.06452009678,5,1,3,Others
4713,31,105,11906.379542398452,2,5,5,Loyal
4714,2,103,9828.459986805916,5,5,2,Loyal
4715,5,99,9708.781521558763,4,4,2,Loyal
4716,8,109,8954.32998239994,4,5,2,Loyal
4717,66,103,10927.393936491011,1,5,4,Loyal
4718,6,84,9035.952002763748,4,1,2,Others
4719,64,86,8165.990997838974,1,2,1,Lost
4720,42,95,11624.035522770882,1,3,4,At Risk
4721,3,106,11577.334471726419,5,5,4,Champions
4722,82,82,8937.49998152256,1,1,2,Lost
4723,5,97,14429.445966672898,4,4,5,Champions
4724,43,103,10542.80748035908,1,5,3,Loyal
4725,2,97,13864.271021699906,5,4,5,Champions
4726,0,92,10764.955460357665,5,3,4,Others
4727,40,86,10712.407983970645,1,2,3,Lost
4728,43,85,9777.700969052315,1,1,2,Lost
4729,11,95,10314.974010682106,3,3,3,Others
4730,17,92,8450.33698525429,3,3,1,Others
4731,3,97,13243.003998816012,5,4,5,Champions
4732,0,104,10135.15150551796,5,5,3,Loyal
4733,73,77,7649.941062855719,1,1,1,Lost
4734,12,90,10332.745012903213,3,2,3,Others
4735,4,91,12602.28899126053,5,3,5,Others
4736,35,102,11340.116055524351,2,5,4,Loyal
4737,17,101,9396.766492307186,3,4,2,Loyal
4738,0,94,8189.800425767897,5,3,1,Others
4739,27,94,9403.10047364235,2,3,2,Others
4740,9,101,11447.256480550765,4,4,4,Champions
4741,34,95,8889.817482924462,2,3,2,Others
4742,21,104,15211.566414427758,3,5,5,Loyal
4743,5,79,10728.40446071625,4,1,3,Others
4744,9,79,7189.406501650809,4,1,1,Others
4745,21,91,11987.091986560825,3,2,5,Others
4746,46,89,9101.679952859879,1,2,2,Lost
4747,76,89,9034.586441254616,1,2,2,Lost
4748,8,91,10523.853015351293,4,3,3,Others
4749,47,68,8459.94205827713,1,1,1,Lost
4750,54,82,7036.423008441925,1,1,1,Lost
4751,49,101,10899.339949655532,1,4,4,Loyal
4752,16,87,8551.420951676368,3,2,1,Others
4753,12,93,10538.433484411238,3,3,3,Others
4754,2,105,10549.651515364643,5,5,3,Loyal
4755,43,80,9556.585916996004,1,1,2,Lost
4756,42,95,11720.06151754856,1,3,4,At Risk
4757,2,97,11376.954019355773,5,4,4,Champions
4758,30,103,12223.990079164505,2,5,5,Loyal
4759,62,84,9325.045487952233,1,1,2,Lost
4760,2,87,11991.737947034837,5,2,5,Others
4761,14,88,10281.080956506732,3,2,3,Others
4762,6,93,12315.680978155135,4,3,5,Others
4763,8,82,10716.07992787361,4,1,3,Others
4764,1,92,7557.035993051529,5,3,1,Others
4765,17,96,8446.335982847213,3,4,1,Loyal
4766,4,86,6808.900477051735,5,2,1,Others
4767,1,92,9179.088507270815,5,3,2,Others
4768,30,74,9920.781528246403,2,1,3,Lost
4769,53,115,14111.109531712535,1,5,5,Loyal
4770,29,88,9580.132016777994,2,2,2,Lost
4771,23,104,9695.312564539909,2,5,2,Loyal
4772,19,92,9248.641511559485,3,3,2,Others
4773,7,107,9751.534478163718,4,5,2,Loyal
4774,35,101,12166.687404155731,2,4,5,Loyal
4775,6,87,10727.386018300058,4,2,3,Others
4776,8,93,10078.687472701073,4,3,3,Others
4777,20,91,9136.282992243767,3,2,2,Others
4778,31,94,11283.451545274258,2,3,4,At Risk
4779,5,83,8579.34099061489,4,1,1,Others
4780,29,96,9375.919501304626,2,4,2,Loyal
4781,55,88,8033.14598045349,1,2,1,Lost
4782,6,94,11149.438560581208,4,3,4,Others
4783,37,106,13153.22909834385,2,5,5,Loyal
4784,9,90,12890.929017996788,4,2,5,Others
4785,38,91,9994.88103456497,2,2,3,Lost
4786,13,94,11032.46400709152,3,3,4,Others
4787,25,85,9660.33595609665,2,1,2,Lost
4788,25,91,7506.703510522844,2,2,1,Lost
4789,2,97,10760.736509597302,5,4,4,Champions
4790,23,93,8605.700534653664,2,3,1,Others
4791,19,105,11231.572492694855,3,5,4,Loyal
4792,28,82,9961.745972251892,2,1,3,Lost
4793,6,99,10629.471481752396,4,4,3,Loyal
4794,41,92,10362.226052832602,1,3,3,Others
4795,29,82,9756.87157216072,2,1,2,Lost
4796,20,107,12867.691953372952,3,5,5,Loyal
4797,104,82,8466.331458830833,1,1,1,Lost
4798,15,89,12611.886969399455,3,2,5,Others
4799,11,88,9032.241427636145,4,2,2,Others
4800,5,99,9980.18298741579,4,4,3,Loyal
4801,4,96,11825.312070035936,5,3,5,Others
4802,17,83,7515.685526299476,3,1,1,Others
4803,9,98,12188.078922843932,4,4,5,Champions
4804,10,92,9791.86005923748,4,3,2,Others
4805,10,93,10880.645994448665,4,3,4,Others
4806,27,99,10908.43455939293,2,4,4,Loyal
4807,6,106,9872.577998507022,4,5,3,Loyal
4808,0,100,12943.719432997706,5,4,5,Champions
4809,7,84,8557.638029193879,4,1,1,Others
4810,25,90,10432.213496398927,2,2,3,Lost
4811,34,89,13093.031987810138,2,2,5,At Risk
4812,4,99,7267.593960237503,5,4,1,Loyal
4813,3,111,12672.42102475166,5,5,5,Champions
4814,7,85,10297.485512065889,4,1,3,Others
4815,66,94,9026.431035923957,1,3,2,Others
